name,id,lat,lon,PostalCode,City,formattedAddress,type,ZipCodeTrue,Arr,nblike,google_id
Hôtel Istria,4dd563c0d22d8e00fcdff4c4,48.839065000000005,2.3316310000000002,75014,Paris,"['29 rue Campane Première', '75014 Paris', 'France']",Hotel,75014,14,8,ChIJ5wkSgchx5kcRXzAn8zPTjf8
Hôtel de la Paix,4adcda02f964a5207a3121e3,48.840097,2.3306400000000003,75007,Paris,"['225 boulevard Raspail', '75007 Paris', 'France']",Hotel,75014,14,18,ChIJixaCk8hx5kcRCyhmXMD2vk0
Hotel Lenox Montparnasse,4bbbf48ce5b0d13aafcf6e7c,48.841657362619,2.327894259209448,75014,Paris,"['15 Rue Delambre', '75014 Paris', 'France']",Hotel,75014,14,14,ChIJIXh7ys5x5kcRxZ51Xleezl8
Hotel Atelier Saint Germain***,4e807f4829c2611406c4cfc5,48.842572613149386,2.328632129006796,75006,Paris,"['49 rue Vavin (Boulevard Raspail)', '75006 Paris', 'France']",Resort,75006,6,10,ChIJGQUw3c5x5kcRdzzFp8mUjOs
Hôtel Chaplain Rive Gauche,4adcda03f964a520a23121e3,48.84264978565691,2.3303864022502263,75006,Paris,"['11 bis rue Jules-Chaplain', '75006 Paris', 'France']",Hotel,75006,6,6,ChIJMUGLFM9x5kcRhGAI1vvzuYo
Hotel Apollinaire,4c7bf0013badb1f7645d5654,48.84134242521168,2.32574244159713,,Paris,"['Rue Delambre 39', 'Paris', 'France']",Hotel,75014,14,7,ChIJdd0U-Mtx5kcRW9XD3n-4LhE
Jean Cocteau Room,53e7fb88498e6a14dc57e2ea,48.841739000000004,2.329756,,,['France'],Hotel,75014,14,0,
Hotel Polinare,53a571e2498e4ec9e9752297,48.841392,2.325611,,,['France'],Hotel,75014,14,0,
Hôtel Jardin Le Bréa,4e74e076483b0cf5ec7da106,48.84285424350533,2.329884402491885,75006,Paris,"['14 rue Bréa', '75006 Paris', 'France']",Hotel,75006,6,5,ChIJcctyGc9x5kcRRe7CwLp6TvM
Hôtel des Académies et des Arts,5251c50a11d2f2de44fec466,48.84209806987464,2.3304024338722233,75006,Paris,"['15 rue de la Grande Chaumière', '75006 Paris', 'France']",Hotel,75006,6,0,ChIJmyoMOs9x5kcRL6dNGlTJXrQ
Hôtel des Académies et des Arts,4bfb7c5065fbc9b6307b916c,48.842097264191935,2.330342807788392,75006,Paris,"['15 rue de la Grande Chaumière', '75006 Paris', 'France']",Hotel,75006,6,5,ChIJmyoMOs9x5kcRL6dNGlTJXrQ
Alberto Magnelli room,5767126a498ee525ec54b0b1,48.841719,2.33033,,,['France'],Hotel,75014,14,0,
Hotel des bains,4e8ab1b76c25a192d54f204e,48.841197451459685,2.3261743164436743,,Paris,"['Paris', 'France']",Hotel,75014,14,1,ChIJg7l9_8tx5kcRezYfish_p0o
Hôtel Raspail Montparnasse,4adcda01f964a520523121e3,48.841609178390684,2.329779405499193,75014,Paris,"['203 Boulevard Raspail', '75014 Paris', 'France']",Hotel,75014,14,6,ChIJR88QM89x5kcRLkEzJbedmaY
Hôtel UNIC,4cfb474edccef04d75a0ba9c,48.84201755675618,2.325408136753839,75014,Paris,"['56 rue du Montparnasse', '75014 Paris', 'France']",Hotel,75014,14,3,ChIJ760PDsxx5kcRp30tQqpfESA
Room 502,51e55e97498e1df3ab69c617,48.84223056635601,2.3253533777224313,,,"[""Rue D'Odessa 13"", 'France']",Hotel,75014,14,0,
Villa Luxembourg,4b620342f964a52083302ae3,48.8417321795565,2.3304863114986256,,Paris,"['121 boulevard du Montparnasse', 'Paris', 'France']",Hotel,75006,6,15,ChIJ85s-Ns9x5kcRkZOJ76q9gb0
Waytostay,4d41e4f2aed776eb48586897,48.8413,2.3254,75014,Paris,"['Rue Delambre, 14ème Montparnasse', '75014 Paris', 'France']",Hotel,75014,14,0,ChIJTXQreMcPdkgRVy-B1VXDpNo
Hotel Delambre,4f79e752e4b07648269db59e,48.841540056522845,2.325960313792183,75014,Paris,"['35 (Rue Delambre)', '75014 Paris', 'France']",Resort,75014,14,1,ChIJnQhD_8tx5kcRZoSf7paA2mk
Residence Unic Saint Germain,4adcda01f964a520013121e3,48.84212596368568,2.3253121762926843,75014,Paris,"['56 Rue du Montparnasse', '75014 Paris', 'France']",Hotel,75014,14,0,ChIJ760PDsxx5kcR5LnaTV5KKog
Apostrophe Hôtel,4bc4358b74a9a5938f86d5f6,48.841816714884885,2.331611609274519,75006,Paris,"['3 rue de Chevreuse (Boulevard Montparnasse)', '75006 Paris', 'France']",Hotel,75006,6,8,ChIJsWLoVs9x5kcRQ65DWjKyGaA
Danemark Hotel Paris,4bc8e2ca762beee1fea53d38,48.84335888391509,2.3297758586337634,,Paris,"['21 Rue Vavin', 'Paris', 'France']",Hotel,75006,6,1,ChIJn078BM9x5kcRSuzsyXsevDc
Hôtel Renoir,4adcda02f964a520593121e3,48.84277132789304,2.3262123037408298,75014,Paris,"['39 rue du Montparnasse', '75014 Paris', 'France']",Hotel,75014,14,2,ChIJ760PDsxx5kcR5LnaTV5KKog
Hôtel Leopold,5d77523472c409000807efcd,48.840099,2.330036,75014,Paris,"['225, boulevard Raspail', '75014 Paris', 'France']",Hotel,75014,14,0,ChIJ4ec6b59x5kcRUfptLa8oNz4
Hôtel de Massa,4dee4b442271e7b446324bc3,48.83603546254686,2.337885243097825,75014,Paris,"['38 rue du Faubourg Saint-Jacques', '75014 Paris', 'France']",Hotel,75014,14,3,ChIJaaHfqcBx5kcRIQucWLwSrms
Rubesh Palace,4bd4d9366798ef3bc08d628d,48.834903999999995,2.342362,,,['France'],Bed & Breakfast,75013,13,0,
Waytostay,4d41e4e5aed776eb93556897,48.837109999999996,2.33973,75005,Paris,"['Boulevard Port Royal, 05ème Quartier Latin', '75005 Paris', 'France']",Hotel,75014,14,0,ChIJTXQreMcPdkgRVy-B1VXDpNo
Hôtel André Latin,4d52dc2dc5ff6ea87fbeb207,48.842857,2.342542,75005,Paris,"['50 Rue Gay-Lussac', '75005 Paris', 'France']",Hotel,75005,5,22,ChIJHwvYccJx5kcR2u0mzZX1LRE
Hôtel Le Relais Saint-Jacques,4adcda01f964a520223121e3,48.84314801457637,2.34236401866112,75005,Paris,"[""3 rue de l'abbé de l'épée"", '75005 Paris', 'France']",Hotel,75005,5,12,ChIJz12XZcJx5kcRvc1BFooBFvg
Hotel des Mines,4c3c70c9980320a1ce9f8ae4,48.84275566388898,2.3383349508364546,75005,Paris,"['125 boulevard Saint-Michel', '75005 Paris', 'France']",Hotel,75005,5,10,ChIJb6NCksNx5kcRVCpcLCsgySU
Hôtel Pierre Nicole,4e0f3e441520c4d8cefa2e50,48.83982858602693,2.3386855431099463,75005,Paris,"['39 rue Pierre-Nicole', '75005 Paris', 'France']",Hotel,75005,5,1,ChIJl04pPsFx5kcR8qevhyqFE6Y
Hotel Beauvoir,4bf21ef8a09076b050fc29d4,48.83990167194048,2.337056569098728,75005,Paris,"['43 Ave Georges Beranos (Boulevard de Port Royal)', '75005 Paris', 'France']",Hotel,75005,5,3,ChIJpzX4ysZx5kcR6SddC1nJhjM
Chez Paris - AirBNB,4e1ad9af62e12640d88b8a89,48.8427,2.341742,,Paris,"['14 Rue des Ursulines (Rue Saint-Jacques)', 'Paris', 'France']",Bed & Breakfast,75005,5,0,
Hôtel Novanox,4adcd9fff964a520a83021e3,48.84051831135153,2.334423234552476,75006,Paris,"['155 boulevard du Montparnasse', '75006 Paris', 'France']",Hotel,75006,6,6,ChIJjXlEZMZx5kcRkuPl4YqdxtY
Hotel Mercure,4bcf3b12046076b0dee26d71,48.8426399230957,2.342040538787842,,Paris,"['Rue du passage', 'Paris', 'France']",Hotel,75005,5,0,ChIJAQZ1qMtx5kcRDPU1qZp15Sg
Gilles Et Cecille,4eb64ce3dab4fe511206e6a9,48.84032821655274,2.3358020782470703,,,['France'],Bed & Breakfast,75006,6,0,
Hôtel Lutetia,4adcda00f964a520b93021e3,48.85109441256857,2.3269953020557432,75006,Paris,"['45 boulevard Raspail', '75006 Paris', 'France']",Hotel,75006,6,42,ChIJeZFhedFx5kcRMsoJLvDQUrM
Holiday Inn Paris - Notre Dame,4be05f934c55b6516169eab7,48.8527923,2.3423043,75006,Paris,"['4 rue Danton', '75006 Paris', 'France']",Hotel,75006,6,66,ChIJx1SgQ95x5kcRSjdbtit5qP0
Holiday Inn Paris - Saint-Germain-des-Prés,4b87de08f964a52010d031e3,48.846869339036324,2.3258695006370544,75006,Paris,"['92 Rue De Vaugirard', '75006 Paris', 'France']",Hotel,75006,6,55,ChIJF5ECBtJx5kcRE6q8TBAZi50
Villa Madame,4bb794f41261d13a6883e798,48.84879017611036,2.3316177300217173,75006,Paris,"['44 rue Madame', '75006 Paris', 'France']",Hotel,75006,6,15,ChIJoWg6YtBx5kcR6BSejG_90tQ
Hôtel Trianon Rive Gauche,4bebfe27415e20a12dece6bb,48.848791999999996,2.341011,75006,Paris,"['3 rue de Vaugirard', '75006 Paris', 'France']",Hotel,75006,6,35,ChIJvTLJVNxx5kcR8QkZ9Cqvwfc
Select Hôtel,4b7d877af964a520abc42fe3,48.848383,2.342566,75005,Paris,"['1 place de la Sorbonne', '75005 Paris', 'France']",Hotel,75005,5,12,ChIJuRr1dt1x5kcRA78GsZgq1Z0
Hotel Sevres Saint Germain,4cbdbd37d78f4688de48cf73,48.849365543201934,2.325059392922876,75006,Paris,"['22 rue Saint Placide', '75006 Paris', 'France']",Hotel,75006,6,4,ChIJ_dppstNx5kcRW8D61iKaBXo
Hôtel Cluny Square  ,4adcda01f964a520303121e3,48.85141948827147,2.3433946090963627,75005,Paris,"['21 boulevard Saint-Michel', '75005 Paris', 'France']",Hotel,75005,5,11,ChIJsfv-CN5x5kcRlf84sulFq4M
Le Sénat,4b947a3ff964a520e87a34e3,48.8490616090976,2.3396631739339395,75006,Paris,"['10 Rue Vaugirard (Rue Monsieur le Prince)', '75006 Paris', 'France']",Hotel,75006,6,16,ChIJ5VhrXtxx5kcRYsiNILs3_R4
Hôtel Le Lapin Blanc,53a0c4e0498e527f3c6fd829,48.849189,2.342274,75005,Paris,"['41 boulevard Saint-Michel', '75005 Paris', 'France']",Hotel,75005,5,22,ChIJE55Xot1x5kcRZUK83Vbbh0U
Hôtel des Jardin du Luxembourg,4c851f2351ada1cd24953410,48.84568941970314,2.3407473023447523,75005,Paris,"['5 impasse Royer Collard', '75005 Paris', 'France']",Hotel,75005,5,1,ChIJG9212cJx5kcRK366qg-DYCU
Best Western Aramis Saint-Germain,4c7dc85cb33a224bc448d981,48.84673978116211,2.3264272659935163,75006,Paris,"['124 Rue De Rennes', '75006 Paris', 'France']",Hotel,75006,6,9,ChIJodAqAdJx5kcRyOCh_7sMBnM
Hotel Saint Paul Rive Gauche ****,4df5b607483bdb5e137bafd3,48.84967508392189,2.3401904199027594,75006,Paris,"['43 rue Monsieur Le Prince', '75006 Paris', 'France']",Hotel,75006,6,8,ChIJy8qoRdxx5kcRjBFCvwXdwM4
Hotel Excelsior,4d93420d62ad548167877d4b,48.848172,2.342072,75005,Paris,"['20 rue Cujas', '75005 Paris', 'France']",Hotel,75005,5,30,ChIJ2VYIEt1x5kcRD3D2x7rPAgg
Hôtel Relais St-Sulpice,4adcda00f964a520e73021e3,48.850857700000006,2.3357146,75006,Paris,"['3 rue Garancière', '75006 Paris', 'France']",Hotel,75006,6,0,ChIJwcWl09tx5kcRYdaMq2sUeD8
Grand Hotel Saint Michel,4adcda01f964a5204b3121e3,48.847953093387936,2.3423684388399124,75005,Paris,"['19 rue Cujas', '75005 Paris', 'France']",Hotel,75005,5,22,ChIJf3anFN1x5kcRi6SZuYGJ0h4
Hôtel Mercure Paris La Sorbonne Saint Germain des Prés,4cd9cc9c3ac03704d54cf827,48.84935888841651,2.3432096079971627,75005,Paris,"['14 rue de la Sorbonne', '75005 Paris', 'France']",Hotel,75005,5,21,ChIJp7YBm91x5kcRMxWHFeUJUSI
Petit Belloy St Germain by HappyCulture,4b1e916ff964a520c61b24e3,48.850194,2.34227,75006,Paris,"['1 rue Racine', '75006 Paris', 'France']",Hotel,75006,6,4,ChIJczw0wd1x5kcRSsYLAxLRXNw
K+K Hotel Cayré Paris,4c9655babc279c749d196753,48.85540812279483,2.325459122657776,75007,Paris,"['4 boulevard Raspail', '75007 Paris', 'France']",Hotel,75007,7,50,ChIJZakumNVx5kcRA1gWo1irv7w
Citadines Saint-Germain-des-Prés Paris,4bd5ee369649ce7226b5511d,48.85517110605024,2.3409717741939065,75006,Paris,"['53 quai des Grands Augustins', '75006 Paris', 'France']",Hotel,75006,6,63,ChIJo5pYcN9x5kcRERXdocMgqmE
Hôtel Montalembert,4adcda04f964a520253221e3,48.8568738875692,2.3277016002662454,75007,Paris,"['3 rue de Montalembert (Rue du Bac)', '75007 Paris', 'France']",Hotel,75007,7,25,ChIJ_RAH_ylu5kcRuLruDyjwFao
Hôtel Bel Ami,4b6ae8dbf964a52066e62be3,48.85491750702932,2.3331407841668503,75006,Paris,"['7-11 rue Saint-Benoît', '75006 Paris', 'France']",Hotel,75006,6,72,ChIJj0jPiddx5kcRnYv-p3-vfCA
Hotel Du Louvre In The Unbound Collection By Hyatt,4adcda04f964a520073221e3,48.862983012021104,2.3356674440641334,75001,Paris,"['Place André Malraux', '75001 Paris', 'France']",Hotel,75001,1,105,ChIJX9h1uSVu5kcR-6dgllIRSrE
Best Western Premier Ducs de Bourgogne,4fc5f915e4b090c5c7140d5c,48.860225768579824,2.3439905047416687,75001,Paris,"['19 rue du Pont Neuf', '75001 Paris', 'France']",Hotel,75001,1,9,ChIJifTG5yFu5kcRdnisbwxnAx4
Sweet Inn,569fd205498e47741a737009,48.859309,2.340116,75001,Paris,"[""2 rue de l'Amiral de Coligny"", '75001 Paris', 'France']",Bed & Breakfast,75001,1,2,ChIJyTxghR1u5kcROT8UBhfRc5g
Best Western Premier Louvre Saint-Honoré,4cb85567f50e224bdcaee5fb,48.861692986136504,2.340603400957661,75001,Paris,"['141 rue Saint-Honoré', '75001 Paris', 'France']",Hotel,75001,1,11,ChIJXymQ3SNu5kcRTz8cYVhjK3s
Relais Christine,4adcda00f964a520c23021e3,48.85427410932685,2.339993831593941,75006,Paris,"['3 rue Christine (Rue Dauphine)', '75006 Paris', 'France']",Hotel,75006,6,23,ChIJcS8aGN9x5kcRK5fWPm3qR_E
Hôtel Le Saint,5729f349498efab5e3109a58,48.856546,2.330345,75007,Paris,"['3 rue du Pré aux Clercs', '75007 Paris', 'France']",Hotel,75007,7,14,ChIJZa5c1Slu5kcRUa0weEhQ7Ow
Hôtel Pont Royal,4adcda03f964a520ec3121e3,48.85684608666765,2.32735937233091,75007,Paris,"['7 rue de Montalembert', '75007 Paris', 'France']",Hotel,75007,7,12,ChIJnzH8ACpu5kcRCF9WtY2Ekgs
Hôtel de Seine,4adcda04f964a5201d3221e3,48.854393316885,2.336797329243572,75006,Paris,"['52 rue de Seine', '75006 Paris', 'France']",Hotel,75006,6,11,ChIJT8Wv5dhx5kcRcEQLF-tZQ8w
Timhotel Le Louvre,4b9e8b85f964a520a8ed36e3,48.86250523536347,2.3392749030092883,75001,Paris,"['Rue Croix des Petits Champs', '75001 Paris', 'France']",Hotel,75001,1,15,ChIJ4akYtyVu5kcRLjZWHT1LrBQ
Hôtel Villa Saint-Germain-des-Prés,4dbc6951fa8cee72734cc9ad,48.8554189354686,2.3341360582545447,75006,Paris,"['29 rue Jacob (Rue Bonaparte)', '75006 Paris', 'France']",Hotel,75006,6,3,ChIJuZqWFthx5kcRV_hjZ7ND3P4
Hôtel de l'Academie,4adcda04f964a5200d3221e3,48.85519392555572,2.3306992180219437,75007,Paris,"['32 rue des Saints-Pères', '75007 Paris', 'France']",Hotel,75007,7,17,ChIJYcoQttdx5kcRQXoa_Vl0iRc
Hotel Victoire & Germain,580fa70f38fa592b16515151,48.853359999999995,2.337964,75006,Paris,"['9 Rue Grégoire de Tours', '75006 Paris', 'France']",Hotel,75006,6,0,ChIJ48iKL9lx5kcRd_g0hu_2l40
Millesime Hôtel,4dd103157d8b975f190b2c52,48.855104120168505,2.3351039415725143,75006,Paris,"['15 rue Jacob', '75006 Paris', 'France']",Hotel,75006,6,12,ChIJrzZkQthx5kcR_SzwQYCqWmg
Hôtel du Danube,4adcda00f964a520e63021e3,48.85615316560796,2.3317313100771635,75006,Paris,"['58, rue Jacob', '75006 Paris', 'France']",Hotel,75006,6,4,ChIJZ8fc4Ndx5kcRp7-bCn8EPtc
Hôtel des Deux Continents,4adcda00f964a520b33021e3,48.85532572522375,2.334404437859504,75006,Paris,"['25 rue Jacob', '75006 Paris', 'France']",Hotel,75006,6,5,ChIJFdUZFdhx5kcREz36A-Twvj4
Hotel Crystal,4ce2b7e13644a0938f00649f,48.85434414069544,2.3328811512348366,75006,Paris,"['Rue Saint-Benoît', '75006 Paris', 'France']",Hotel,75006,6,8,ChIJzfaLhtdx5kcR28OXd71n4oc
L'Hotel,4b8b0d83f964a5206a9032e3,48.85637674082885,2.33519300383645,75006,Paris,"['13 rue des Beaux-Arts', '75006 Paris', 'France']",Hotel,75006,6,57,ChIJu6gMdthx5kcRY2v3BNo0WvA
Mandarin Oriental Paris,4d61286a1ee8721e010db321,48.86698662076993,2.3271784186363216,75001,Paris,"['251 rue Saint-Honoré', '75001 Paris', 'France']",Hotel,75001,1,273,ChIJZazOcjJu5kcRmwkL7N7ZOHQ
Hôtel Costes,4adcda00f964a520f03021e3,48.86666608945804,2.3279080151205545,75001,Paris,"['239 rue Saint-Honoré', '75001 Paris', 'France']",Hotel,75001,1,731,ChIJsa_SADJu5kcRQPS1EqkYIPQ
The Westin Paris – Vendôme,4b240781f964a520745f24e3,48.8657,2.3274761,75001,Paris,"['3 rue de Castiglione', '75001 Paris', 'France']",Hotel,75001,1,284,ChIJt4LY5C1u5kcRvVeuJebPxHc
Hôtel Le Meurice,4b8b0cbef964a5203b9032e3,48.865159999999996,2.32807,75001,Paris,"['228 rue de Rivoli', '75001 Paris', 'France']",Hotel,75001,1,197,ChIJpZXu3i1u5kcRWaDFH0RY_RA
Melia Vendôme Hôtel,4bc8688715a7ef3bdefb7ada,48.866826731851575,2.32583242556253,75001,Paris,"['8 rue Cambon', '75001 Paris', 'France']",Hotel,75001,1,47,ChIJg_LKfy1u5kcRQbrTc-IfdSs
Hôtel Brighton,4adcda04f964a5200c3221e3,48.8648510295664,2.329005330704668,75001,Paris,"['218 Rue de Rivoli', '75001 Paris', 'France']",Hotel,75001,1,36,ChIJN1secC5u5kcRZAnz-dmUqjY
Saint James & Albany Hôtel,4bf23e5d52bda5939672b2b7,48.864294818030565,2.330812811851501,75001,Paris,"['202 rue de Rivoli', '75001 Paris', 'France']",Hotel,75001,1,83,ChIJKT_kZDNu5kcRbRV-Exq5ji4
Le Roch Hotel & Spa Paris,55e9eee8498e43ed2bd190f8,48.86620012005232,2.3329946840505174,75001,Paris,"['28 rue Saint Roch', '75001 Paris', 'France']",Hotel,75001,1,46,ChIJsagz4S9u5kcRxvJ5eKKVkyU
Hôtel Duminy Vendôme,4de4f2171f6e3190cd4a3eb0,48.865397918046796,2.32938488650808,75001,Paris,"['3 rue du Mont Thabor', '75001 Paris', 'France']",Hotel,75001,1,39,ChIJm5miFC5u5kcRFhRx0a7nIBs
Hôtel Regina,4adcda02f964a520a03121e3,48.86369757864818,2.332413997514548,75001,Paris,"['2 Place des Pyramides', '75001 Paris', 'France']",Hotel,75001,1,50,ChIJP_-HCS9u5kcRsj9b1x7Pl8w
Hôtel Mayfair,4adcda01f964a520213121e3,48.86607720865061,2.3263190527377615,75001,Paris,"[""3 rue Rouget de l'Isle"", '75001 Paris', 'France']",Hotel,75001,1,19,ChIJoTCUACkFdkgRkl6kRfcE6h0
Hôtel Renaissance Paris Vendôme,4adcda03f964a520c23121e3,48.865477885897896,2.3295977711677547,75001,Paris,"['4, Rue du Mont Thabor', '75001 Paris', 'France']",Hotel,75001,1,54,ChIJV8zuFC5u5kcRrD8uTRq3uCY
Hôtel Normandy,4b73059ff964a52060962de3,48.86421850100031,2.334386776830656,75001,Paris,"[""7 Rue de l'Échelle"", '75001 Paris', 'France']",Hotel,75001,1,31,ChIJ7dc0ULHU4UcRapdcD0OZB7Y
Hôtel Emeraude Louvre Montana,4d8d2205d4ec8cfae31d5289,48.86443825084933,2.3317101144782586,75001,Paris,"['12 rue Saint-Roch', '75001 Paris', 'France']",Hotel,75001,1,8,ChIJx_VEry9u5kcRCoi4Tu9NLms
Hotel Prince Albert Louvre,4bd8342de914a59342a152fa,48.86601734384114,2.331531899175922,75001,Paris,"['5 rue Saint-Hyacinthe', '75001 Paris', 'France']",Hotel,75001,1,9,ChIJ2_qI0S9u5kcRqnD8k6Sk3pI
Hôtel Ritz Paris,53b65301498e8cb57224f80c,48.868102,2.3288130000000002,75001,Paris,"['15 place Vendôme', '75001 Paris', 'France']",Hotel,75001,1,159,ChIJRZM8NDJu5kcRN2dlSHG_EyE
InterContinental Paris Le Grand Hôtel,4adcda03f964a520d13121e3,48.870834,2.3304270000000002,75009,Paris,"['2 rue Scribe', '75009 Paris', 'France']",Hotel,75009,9,320,ChIJhyXzLzFu5kcRmxFrxpAG5Bs
Hôtel Park Hyatt Paris-Vendôme,4adcda03f964a520d83121e3,48.86889283393747,2.330338060855865,75002,Paris,"['5 rue de la Paix', '75002 Paris', 'France']",Hotel,75002,2,293,ChIJ5-zMpTFu5kcRlbu1UHIhv74
Le Burgundy,4b4b2002f964a520b29226e3,48.86799572916932,2.325774986347236,75001,Paris,"['6-8 rue Duphot', '75001 Paris', 'France']",Hotel,75001,1,65,ChIJb45b9TJu5kcR05gouvl8Fio
W Paris – Opéra,4e8b0ce2f9f464ec8732a56d,48.8720985,2.3332127000000003,75009,Paris,"['4 rue Meyerbeer', '75009 Paris', 'France']",Hotel,75009,9,179,ChIJiVMcgTRu5kcRbXfOviG7AqI
Hôtel Scribe,4b1c038ef964a520b40024e3,48.8705881210705,2.3299096080877257,75009,Paris,"['1 rue Scribe', '75009 Paris', 'France']",Hotel,75009,9,148,ChIJz7k5yzZu5kcRRdYVAr48Zv8
Club InterContinental,4fa5103de4b047f0ebeefc9f,48.87103902457275,2.3308007169887004,75009,Paris,"['2 Rue Scribe', '75009 Paris', 'France']",Hotel Bar,75009,9,19,ChIJt4LY5C1u5kcRZmZx4KyzhVM
Starhotels Castille Paris,4af4c47ff964a520f4f521e3,48.86847645388553,2.326880693435669,75001,Paris,"['33-37 rue Cambon', '75001 Paris', 'France']",Hotel,75001,1,60,ChIJyyyZRjJu5kcRiVEp4-OqivU
Hôtel Westminster,4b4b65e2f964a5201c9a26e3,48.86933,2.3311,75002,Paris,"['13 Rue de la Paix', '75002 Paris', 'France']",Hotel,75002,2,55,ChIJCZB6ATFu5kcRfX9qYpEtQyE
Best Western Premier Opera Opal,4adcda01f964a520273121e3,48.872212458751534,2.3257902413627107,75008,Paris,"['19 rue Tronchet', '75008 Paris', 'France']",Hotel,75008,8,16,ChIJr7QXhzRu5kcRyHBu93ZXEo8
Best Western Premier L'Horset Opéra,4e953ca361af864d7cdaa194,48.869127840126716,2.333840757592043,75002,Paris,"[""18 rue d'Antin"", '75002 Paris', 'France']",Hotel,75002,2,7,ChIJhWsKhjBu5kcRn37PRI2s1Wk
Hôtel Indigo Paris - Opéra,53f51c6211d2ae83c3dfdcfe,48.8706578494951,2.329451583245828,75009,Paris,"['2 Rue Edouard VII', '75009 Paris', 'France']",Hotel,75009,9,43,ChIJkTCyZjFu5kcRnJPL8F8MaFQ
Hôtel Edouard 7,4adcda00f964a520ed3021e3,48.86835743263864,2.3330182044620926,75002,Paris,"[""39 Avenue de l'Opéra"", '75002 Paris', 'France']",Hotel,75002,2,32,ChIJ_Ze3ZjBu5kcRiCRPWLatnSg
Best Western Gaillon Opéra,4d1d12ea0901721e2d6575a5,48.86846428001053,2.3340353518642587,75002,Paris,"['9 rue Gaillon', '75002 Paris', 'France']",Hotel,75002,2,2,ChIJm9c7eDBu5kcROAQq_jAx1J4
Hôtel Mansart,4adcda00f964a520ca3021e3,48.86865760622986,2.3297468511987964,75001,Paris,"['5 rue des Capucines', '75001 Paris', 'France']",Hotel,75001,1,18,ChIJRQs8mDFu5kcRPu-DaFT9yGk
Hotel Chavanel ****,524852a411d2c187a273ae12,48.872208417165204,2.3261330021301103,75008,Paris,"['22 rue Tronchet', '75008 Paris', 'France']",Hotel,75008,8,4,ChIJzTpahzRu5kcRHjuwsWPwXFU
Hotel du Triangle d'Or Paris,4bc8e3ed762beee134a73d38,48.870425932842394,2.326757340491332,75009,Paris,"['6 rue Godot de Mauroy', '75009 Paris', 'France']",Hotel,75009,9,27,ChIJzVVmljNu5kcRk-cwqeiSWoU
Hôtel Royal Opéra,4b5dac6df964a5202f6629e3,48.87228572622689,2.3252785695385563,75008,Paris,"['5 rue de Castellane', '75008 Paris', 'France']",Hotel,75008,8,7,ChIJJ1EhmzRu5kcRhmm0-j2ezPE
Hôtel Saint Petersbourg,4adcda02f964a520933121e3,48.87213703807363,2.328147344500392,75009,Paris,"['33-35 rue de Caumartin', '75009 Paris', 'France']",Hotel,75009,9,43,ChIJA-U9DzRu5kcRZ8fyQfNIYFY
Hôtel Opéra Richepanse,550c2e01498e074a6162869b,48.868732845538226,2.3252555950039087,75001,Paris,"['14 rue du Chevalier de Saint-George', '75001 Paris', 'France']",Hotel,75001,1,22,ChIJF3B8-zJu5kcRlONPqZx_HQk
Hôtel Malte Opéra,4bd73182304fce72f23233ab,48.867223492558615,2.337442892098796,75002,Paris,"['63 rue de Richelieu', '75002 Paris', 'France']",Hotel,75002,2,12,ChIJPVgsJTtu5kcRtBM6lLw4Pcc
Nolinski,579fbf15498e7f9f1b92154f,48.865367258517296,2.3345840934666815,75001,Paris,"[""16 avenue de l'Opéra"", '75001 Paris', 'France']",Hotel,75001,1,30,ChIJnxdHQyVu5kcRLjQUMjERLjo
Grand Hôtel du Palais Royal,4b50f4d4f964a5207e3a27e3,48.86318291896972,2.3379009305339022,75001,Paris,"['4 rue de Valois', '75001 Paris', 'France']",Hotel,75001,1,56,ChIJpT58XyRu5kcRebe-VXwklTo
Drawing Hotel,595fda119be5224b9b2114fd,48.86440282740346,2.3360431492306266,75001,Paris,"['75001 Paris', 'France']",Hotel,75001,1,11,ChIJ81-fDyVu5kcRoVh0Ti5Vj6w
La Clef Louvre Paris  ,571fe799498ef36a9fd63f1a,48.86397721115658,2.336139678955078,75001,Paris,"['8 rue de Richelieu', '75001 Paris', 'France']",Hotel,75001,1,14,ChIJzaSeByVu5kcRtL4twIpmyvs
Hôtel Odyssey,4e84be772fb6611bdfd70908,48.865080155791944,2.3417756464352446,75001,Paris,"['19 rue Herold', '75001 Paris', 'France']",Hotel,75001,1,35,ChIJm0R-IiNu5kcRktScU5npudM
Pavillon Louvre Rivoli,4ec5684ef790c16e52631a36,48.865244044478324,2.3361937003803064,,Paris,"['Paris', 'France']",Resort,75001,1,4,ChIJEbArESVu5kcR5PchTv6nd4E
Hôtel Louvre Piémont,4e268508628436bf4d68b425,48.864846214066134,2.3365312814712524,75001,Paris,"['22 rue de Richelieu', '75001 Paris', 'France']",Hotel,75001,1,4,ChIJofR5HiVu5kcRn2Gq-6eUOL8
Hotel Thérèse,4bea4031b3352d7f470655d2,48.865893884970816,2.3361507843090554,75001,Paris,"['5 rue Thérèse', '75001 Paris', 'France']",Hotel,75001,1,22,ChIJw8i8LyVu5kcRkU9makcIJhc
Hôtel Molière,4d878fb87d552d43abc0d0eb,48.86546909587968,2.3362403879499856,75001,Paris,"['21, rue Moliere', '75001 Paris', 'France']",Hotel,75001,1,9,ChIJMW2scyVu5kcRIMT7Z6oU5NM
